Station_ID,Station_Name,Station_Category,lat0,lon0,fE,fN,k0,h0,H0,Undulation,ppm_Max,ppm_Range,ppm_avg,ppm_StdDev
VA_6539,Warendorf,6,51.9514,7.9849,5000,10000,1.0000089,56.8,56.7,44.4,,,,
VA_6540,Warenshof,-4,53.5325,12.6466,5000,10000,1.0000115,73.2,74.2,39.0,,,,
VA_6541,Warin,-1,53.8026,11.7125,5000,10000,1.0000035,22.3,22.4,39.3,,,,
VA_6545,Warnemuende,3,54.1786,12.0926,5000,10000,1.0000003,2.2,2.1,38.3,-0.4,0.7,0.0,0.2
VA_6546,Warnemuende Werft,5,54.1706,12.0876,5000,10000,1.0000004,2.5,2.4,38.3,,,,
VA_6547,Warngau,6,47.8349,11.7104,5000,10000,1.0001110,707.8,715.1,46.1,,,,
VA_6548,Warnitz (Uckermark),6,53.1835,13.8788,5000,10000,1.0000055,35.3,38.6,37.3,,,,
VA_6550,Warschauer Strasse,4,52.5074,13.4537,5000,10000,1.0000049,31.4,34.8,39.2,,,,
VA_6551,Wartenberg,5,52.5744,13.5058,5000,10000,1.0000081,51.6,55.0,39.0,,,,
VA_6552,Wartha (Werra),-1,51.0093,10.2102,5000,10000,1.0000326,207.8,208.3,46.5,,,,
VA_6554,Wasbek,7,54.0776,9.8992,5000,10000,1.0000032,20.4,19.5,39.5,,,,
VA_6555,Wasenweiler,6,48.0479,7.6878,5000,10000,1.0000294,187.3,190.9,49.1,,,,
VA_6556,Wasseralfingen,6,48.8600,10.1052,5000,10000,1.0000668,426.5,430.1,48.0,,,,
VA_6557,Wasserburg (Bodensee),6,47.5729,9.6401,5000,10000,1.0000625,398.6,405.9,46.6,,,,
VA_6558,Wasserburg (Guenz),6,48.4390,10.2712,5000,10000,1.0000702,447.8,453.1,47.2,,,,
VA_6559,Wasserburg (Inn) Bahnhof,-4,48.0629,12.1865,5000,10000,1.0000740,472.1,480.0,45.0,,,,
VA_6561,Wasserleben,-1,51.9314,10.7583,5000,10000,1.0000233,149.0,149.7,44.0,,,,
VA_6562,Wasserliesch,6,49.7091,6.5377,5000,10000,1.0000225,143.6,144.6,48.0,,,,
VA_6563,Wasserthaleben,7,51.2593,10.8913,5000,10000,1.0000278,177.1,177.8,45.7,,,,
VA_6564,Wassertruedingen,-1,49.0450,10.6083,5000,10000,1.0000664,423.8,427.6,47.5,,,,
VA_6565,Wasserzell (b Eichstaett),7,48.8760,11.1693,5000,10000,1.0000668,426.1,430.8,46.8,,,,
VA_6566,Wasungen,6,50.6642,10.3602,5000,10000,1.0000432,275.7,276.5,47.0,,,,
VA_6568,Wattenscheid,4,51.4743,7.1408,5000,10000,1.0000121,77.2,76.8,45.6,,,,
VA_6569,Wattenscheid-Hoentrop,5,51.4613,7.1548,5000,10000,1.0000146,93.4,93.0,45.7,,,,
VA_6570,Watzenborn-Steinberg,6,50.5462,8.7240,5000,10000,1.0000307,196.0,195.9,48.0,,,,
VA_6571,Webau,-1,51.1803,12.0685,5000,10000,1.0000226,144.5,146.0,44.9,,,,
VA_6572,Wechselburg,-1,51.0012,12.7796,5000,10000,1.0000302,193.0,195.2,44.6,,,,
VA_6573,Weckesheim,6,50.3612,8.8450,5000,10000,1.0000206,131.3,131.8,47.9,,,,
VA_6574,Weddel (Braunschw),6,52.2704,10.6243,5000,10000,1.0000133,84.9,85.7,43.0,,,,
VA_6575,Wedel (Holst),5,53.5835,9.7062,5000,10000,1.0000010,6.2,6.4,39.9,,,,
VA_6576,Weener,7,53.1645,7.3438,5000,10000,1.0000003,1.6,1.7,40.8,,,,
VA_6577,Weesenstein,7,50.9372,13.8648,5000,10000,1.0000265,168.9,172.1,43.3,,,,
VA_6578,Weetzen,4,52.2994,9.6362,5000,10000,1.0000106,67.5,68.1,43.1,,,,
VA_6579,Weeze,6,51.6253,6.1986,5000,10000,1.0000031,19.6,19.8,44.3,,,,
VA_6580,Wefensleben,6,52.1784,11.1564,5000,10000,1.0000230,147.1,147.7,43.5,,,,
VA_6581,Weferlingen,-1,52.3154,11.0514,5000,10000,1.0000150,95.7,96.3,43.1,,,,
VA_6582,Weferlingen Zuckerfabrik,-1,52.3084,11.0534,5000,10000,1.0000141,90.2,90.8,43.1,,,,
VA_6583,Wega,-4,51.1293,9.1771,5000,10000,1.0000317,202.0,201.6,47.1,,,,
VA_6584,Wegberg,6,51.1463,6.2816,5000,10000,1.0000104,66.6,67.1,45.2,,,,
VA_6585,Wegeleben,6,51.8733,11.1704,5000,10000,1.0000174,111.2,112.2,43.9,,,,
VA_6586,Wegenstedt,7,52.3884,11.2104,5000,10000,1.0000128,81.9,82.7,42.7,,,,
VA_6587,Wehr (Mosel),7,49.5871,6.3777,5000,10000,1.0000219,139.4,140.8,47.9,,,,
VA_6588,Wehr-Brennet,6,47.5819,7.9119,5000,10000,1.0000456,290.9,295.3,49.1,,,,
VA_6591,Weichering,6,48.7220,11.3314,5000,10000,1.0000574,366.0,371.5,46.4,,,,
VA_6593,Weickersdorf (Sachs),6,51.1122,14.1528,5000,10000,1.0000437,278.9,281.6,43.3,,,,
VA_6594,Weickersgrueben,7,50.1082,9.7842,5000,10000,1.0000268,170.9,172.2,47.8,,,,
VA_6595,Weida,6,50.7872,12.0635,5000,10000,1.0000402,256.5,258.1,45.9,,,,
VA_6596,Weida Altstadt,7,50.7692,12.0595,5000,10000,1.0000381,242.8,244.4,45.9,,,,
VA_6597,Weiden (Oberpf),3,49.6711,12.1555,5000,10000,1.0000617,394.0,397.0,46.8,-0.5,1.0,-0.1,0.2
VA_6598,Weidenbach,6,48.2549,12.3485,5000,10000,1.0000655,417.8,425.3,45.1,,,,
VA_6602,Weiding,7,49.2570,12.7786,5000,10000,1.0000583,372.2,376.1,46.7,,,,
VA_6603,Weiherhammer,6,49.6321,12.0635,5000,10000,1.0000609,388.6,391.8,46.7,,,,
VA_6604,Weiherhof,6,49.4611,10.9293,5000,10000,1.0000513,327.5,331.1,46.8,,,,
VA_6605,Weikersheim,-4,49.4791,9.9072,5000,10000,1.0000382,243.7,245.7,48.4,,,,
VA_6606,Weil am Rhein,3,47.5949,7.6088,5000,10000,1.0000402,256.7,260.9,49.2,-1.9,3.7,-0.1,1.2
VA_6607,Weil am Rhein Ost,7,47.5919,7.6358,5000,10000,1.0000434,276.9,281.2,49.2,,,,
VA_6608,Weil der Stadt,4,48.7560,8.8740,5000,10000,1.0000629,401.1,404.1,48.7,,,,
VA_6610,Weilbach,7,48.1269,10.4312,5000,10000,1.0000862,549.7,555.9,46.7,,,,
VA_6611,Weilbach (Unterfr),-4,49.6701,9.2141,5000,10000,1.0000222,141.5,143.2,48.2,,,,
VA_6612,Weilburg,5,50.4872,8.2689,5000,10000,1.0000217,138.5,138.2,48.2,,,,
VA_6613,Weiler (Rems),5,48.8010,9.5031,5000,10000,1.0000381,243.3,246.8,48.1,,,,
VA_6614,Weilerswist,6,50.7512,6.8457,5000,10000,1.0000191,122.1,122.2,46.7,,,,
VA_6616,Weilheim (Oberbay),3,47.8459,11.1443,5000,10000,1.0000870,555.1,562.0,46.5,1.1,1.8,-0.1,0.4
VA_6617,Weimar,2,50.9922,11.3274,5000,10000,1.0000372,237.1,238.2,45.9,2.0,3.3,0.2,0.9
VA_6619,Weimar Berkaer Bf,6,50.9822,11.3154,5000,10000,1.0000360,229.7,230.8,45.9,,,,
VA_6621,Weingarten (Baden),-1,49.0600,8.5220,5000,10000,1.0000176,112.2,115.0,48.1,,,,
VA_6622,Weinheim (Bergstr),3,49.5541,8.6660,5000,10000,1.0000164,105.0,107.3,47.7,-2.1,2.7,-0.2,0.6
VA_6623,Weinsberg,6,49.1490,9.2881,5000,10000,1.0000299,191.0,193.5,48.5,,,,
VA_6624,Weischlitz,5,50.4492,12.0625,5000,10000,1.0000557,355.3,356.7,46.7,,,,
VA_6625,Weisen,6,53.0275,11.7895,5000,10000,1.0000036,22.9,24.2,40.4,,,,
VA_6626,Weisenbach,-1,48.7290,8.3559,5000,10000,1.0000300,191.6,194.3,48.9,,,,
VA_6627,Weisenheim (Sand),6,49.5151,8.2509,5000,10000,1.0000154,98.3,100.7,47.7,,,,
VA_6628,Rodgau-Weiskirchen,5,50.0542,8.8790,5000,10000,1.0000188,119.8,121.0,47.9,,,,
VA_6629,Weissandt-Goelzau,6,51.6713,12.0305,5000,10000,1.0000138,87.8,89.1,43.9,,,,
VA_6631,Weissenau,6,47.7669,9.5951,5000,10000,1.0000655,417.7,424.5,46.8,,,,
VA_6632,Weissenburg (Bay),4,49.0310,10.9663,5000,10000,1.0000648,413.8,418.1,47.0,,,,
VA_6633,Weissenfels,3,51.2063,11.9725,5000,10000,1.0000163,103.9,105.3,45.0,1.7,2.8,0.3,1.0
VA_6634,Weissenfels West,6,51.1953,11.9455,5000,10000,1.0000208,132.6,134.0,45.1,,,,
VA_6635,Weissenohe,7,49.6301,11.2504,5000,10000,1.0000549,350.5,353.9,46.6,,,,
VA_6636,Weissensee (Thuer),-1,51.1903,11.0714,5000,10000,1.0000231,147.3,148.2,45.6,,,,
VA_6638,Weissenthurm,5,50.4222,7.4518,5000,10000,1.0000107,68.4,68.5,47.8,,,,
VA_6639,Weisses Ross,-4,51.1082,13.6637,5000,10000,1.0000179,114.3,117.3,43.2,,,,
VA_6640,Weissig (b Grossenhain),-1,51.2893,13.4237,5000,10000,1.0000180,114.6,117.4,43.0,,,,
VA_6641,Oberursel-Weisskirchen/Steinbach,5,50.1742,8.5880,5000,10000,1.0000261,166.7,167.4,48.0,,,,
VA_6643,Weisswasser (Oberlausitz),5,51.5063,14.6399,5000,10000,1.0000208,132.5,136.2,41.2,,,,
VA_6647,Weiterstadt,6,49.9111,8.5800,5000,10000,1.0000159,101.6,103.1,47.7,,,,
VA_6648,Weixdorf,6,51.1512,13.8088,5000,10000,1.0000281,179.2,182.1,43.2,,,,
VA_6649,Weixdorf Bad,6,51.1412,13.8038,5000,10000,1.0000295,188.1,191.0,43.2,,,,
VA_6650,Weizern-Hopferau,6,47.6159,10.6212,5000,10000,1.0001249,796.8,802.6,48.0,,,,
VA_6652,Welgesheim-Zotzenheim,6,49.8801,7.9579,5000,10000,1.0000160,102.4,103.2,48.4,,,,
VA_6653,Welkers,7,50.4822,9.7242,5000,10000,1.0000482,307.3,307.7,47.8,,,,
VA_6654,Wellen (b Magdeburg),6,52.1374,11.4334,5000,10000,1.0000184,117.7,118.5,43.4,,,,
VA_6655,Wellen (Mosel),6,49.6741,6.4417,5000,10000,1.0000215,137.0,138.1,48.0,,,,
VA_6657,Wellingsbuettel,5,53.6426,10.0842,5000,10000,1.0000043,27.5,27.5,39.9,,,,
VA_6658,Wellmitz,6,52.0663,14.7169,5000,10000,1.0000062,39.4,43.3,39.4,,,,
VA_6659,Welsau,-1,51.5813,12.9817,5000,10000,1.0000126,80.2,82.6,42.8,,,,
VA_6660,Kirchhundem-Welschen Ennest,6,51.0433,8.0049,5000,10000,1.0000642,409.9,408.5,48.0,,,,
VA_6661,Welschingen-Neuhausen,6,47.8349,8.7700,5000,10000,1.0000760,485.1,490.1,48.4,,,,
VA_6662,Welsleben,-1,52.0094,11.6515,5000,10000,1.0000110,70.5,71.6,43.3,,,,
VA_6663,Welsow-Bruchhagen,-1,53.0735,13.9848,5000,10000,1.0000056,35.5,39.1,37.2,,,,
VA_6664,Welver,5,51.6173,7.9579,5000,10000,1.0000125,79.6,79.1,45.6,,,,
VA_6666,Wemmetsweiler Rathaus,6,49.3701,7.0788,5000,10000,1.0000487,310.4,312.1,48.4,,,,
VA_6667,Lutherstadt Wittenberg-Labetz,6,51.8723,12.6956,5000,10000,1.0000114,72.8,75.1,42.3,,,,
VA_6668,Wendisch Evern,7,53.2195,10.4643,5000,10000,1.0000066,42.1,42.9,40.4,,,,
VA_6671,Wendlingen (Neckar),3,48.6740,9.3741,5000,10000,1.0000408,260.4,264.2,48.2,0.8,1.5,0.0,0.3
VA_6672,Wengern Ost,-1,51.4013,7.3508,5000,10000,1.0000139,88.7,88.0,46.2,,,,
VA_6674,Wennigsen (Deister),5,52.2814,9.5731,5000,10000,1.0000149,95.1,95.5,43.3,,,,
VA_6676,Joachimsthal Kaiserbahnhof,7,52.9654,13.7568,5000,10000,1.0000118,75.0,78.5,37.9,,,,
VA_6677,Werbig,6,52.5664,14.4089,5000,10000,1.0000004,2.7,7.0,37.9,,,,
VA_6678,Werdau,4,50.7282,12.3685,5000,10000,1.0000470,299.7,301.4,45.8,,,,
VA_6679,Werdau Nord,7,50.7452,12.3735,5000,10000,1.0000447,284.9,286.6,45.7,,,,
VA_6680,Werdau West,-1,50.7382,12.3655,5000,10000,1.0000491,313.4,315.1,45.7,,,,
VA_6681,Werder (Havel),4,52.3944,12.9277,5000,10000,1.0000048,30.5,33.3,40.3,,,,
VA_6683,Werdohl,5,51.2603,7.7589,5000,10000,1.0000292,186.2,185.0,47.3,,,,
VA_6684,Werdorf,6,50.5942,8.4180,5000,10000,1.0000261,166.5,166.0,48.2,,,,
VA_6685,Werftpfuhl,-1,52.6594,13.7908,5000,10000,1.0000132,84.1,87.8,38.4,,,,
VA_6686,Werl,4,51.5593,7.9149,5000,10000,1.0000141,89.7,89.2,45.9,,,,
VA_6687,Wernau (Neckar),4,48.6950,9.4151,5000,10000,1.0000394,251.2,255.0,48.1,,,,
VA_6688,Wernberg,5,49.5401,12.1475,5000,10000,1.0000592,378.0,381.5,46.6,,,,
VA_6689,Werne (a d Lippe),5,51.6703,7.6238,5000,10000,1.0000112,71.3,71.1,45.1,,,,
VA_6690,Werneuchen,6,52.6384,13.7398,5000,10000,1.0000115,73.6,77.3,38.6,,,,
VA_6691,Wernfeld,6,50.0321,9.7321,5000,10000,1.0000253,161.4,162.7,47.9,,,,
VA_6692,Wernigerode Hbf,5,51.8413,10.7903,5000,10000,1.0000367,234.3,234.7,44.5,,,,
VA_6693,Wernigerode Elmowerk,7,51.8403,10.7703,5000,10000,1.0000367,234.1,234.5,44.6,,,,
VA_6695,Wernsdorf (b Penig),-1,50.9512,12.6776,5000,10000,1.0000397,253.4,255.4,44.9,,,,
VA_6696,Wernshausen,5,50.7222,10.3552,5000,10000,1.0000402,256.2,257.0,46.9,,,,
VA_6697,Wertach-Haslach,7,47.6299,10.4612,5000,10000,1.0001388,885.4,891.2,48.0,,,,
VA_6698,Wertheim,-4,49.7631,9.5141,5000,10000,1.0000217,138.7,140.2,48.2,,,,
VA_6699,Wertheim-Bestenheid,-4,49.7871,9.5011,5000,10000,1.0000228,145.4,146.9,48.2,,,,
VA_6700,Werther,6,51.4713,10.7433,5000,10000,1.0000314,200.6,200.8,45.7,,,,
VA_6701,Wesel,3,51.6573,6.6277,5000,10000,1.0000042,27.1,27.2,44.5,-0.3,0.5,-0.0,0.1
VA_6702,Wesel-Feldmark,6,51.6773,6.6177,5000,10000,1.0000040,25.5,25.6,44.4,,,,
VA_6703,Wesenberg,-1,53.2885,12.9647,5000,10000,1.0000093,59.5,61.2,39.0,,,,
VA_6704,Wesselburen,7,54.2086,8.9341,5000,10000,1.0000006,3.5,1.9,39.7,,,,
VA_6705,Wessling (Oberbay),5,48.0779,11.2533,5000,10000,1.0000915,584.0,590.9,46.2,,,,
VA_6706,Westbarthausen,7,52.0984,8.2339,5000,10000,1.0000158,100.7,100.5,44.2,,,,
VA_6707,Westbevern,6,52.0324,7.7449,5000,10000,1.0000084,53.5,53.4,44.1,,,,
VA_6708,Westend,4,52.5194,13.2867,5000,10000,1.0000049,31.1,34.4,39.4,,,,
VA_6709,Westendorf,6,48.5730,10.8443,5000,10000,1.0000656,418.6,424.1,46.7,,,,
VA_6710,Westerburg,6,50.5592,7.9679,5000,10000,1.0000575,367.2,366.6,48.3,,,,
VA_6711,Westeregeln,-1,51.9574,11.4094,5000,10000,1.0000111,71.1,72.1,43.6,,,,
VA_6712,Westerham,6,47.9049,11.8294,5000,10000,1.0000860,548.5,556.1,45.7,,,,
VA_6713,Westerhausen,6,52.2374,8.2800,5000,10000,1.0000123,78.7,78.4,43.9,,,,
VA_6714,Westerland (Sylt),3,54.9087,8.3120,5000,10000,1.0000012,7.8,3.1,40.5,-0.3,0.5,-0.0,0.1
VA_6716,Westerstetten,6,48.5210,9.9502,5000,10000,1.0000874,557.5,561.8,47.9,,,,
VA_6717,Westewitz-Hochweitzschen,6,51.1392,13.0297,5000,10000,1.0000257,164.0,166.4,43.9,,,,
VA_6718,Westhausen,7,48.8820,10.1852,5000,10000,1.0000765,488.0,491.7,48.0,,,,
VA_6719,Westheim (Schwab),5,48.3870,10.8193,5000,10000,1.0000746,476.2,482.2,46.5,,,,
VA_6720,Westheim (Westf),6,51.4963,8.9110,5000,10000,1.0000356,227.1,226.3,46.5,,,,
VA_6721,Westheim-Langendorf,6,50.1272,9.9342,5000,10000,1.0000292,186.6,187.9,47.7,,,,
VA_6722,Westhofen (Westf),-4,51.4183,7.5198,5000,10000,1.0000168,107.1,106.3,46.3,,,,
VA_6723,Berlin-Westkreuz,3,52.5024,13.2857,5000,10000,1.0000060,38.0,41.3,39.5,-1.5,2.6,0.0,0.6
VA_6724,Westoennen,6,51.5593,7.9619,5000,10000,1.0000141,90.3,89.7,45.9,,,,
VA_6727,Wetter (Hess-Nass),-4,50.9052,8.7300,5000,10000,1.0000333,212.5,211.6,48.0,,,,
VA_6728,Wetter (Ruhr),5,51.3873,7.3868,5000,10000,1.0000142,90.3,89.5,46.3,,,,
VA_6729,Wetterzeube,6,51.0092,12.0145,5000,10000,1.0000272,173.8,175.3,45.4,,,,
VA_6730,Wetzlar,3,50.5672,8.5050,5000,10000,1.0000238,151.8,151.5,48.2,-0.9,1.1,0.0,0.2
VA_6731,Wickede (Ruhr),5,51.4943,7.8709,5000,10000,1.0000219,140.0,139.2,46.2,,,,
VA_6732,Wicklesgreuth,4,49.3121,10.7123,5000,10000,1.0000717,457.4,460.9,47.3,,,,
VA_6733,Wickrath,6,51.1343,6.4127,5000,10000,1.0000113,71.9,72.3,45.4,,,,
VA_6734,Gross Umstadt-Wiebelsbach,5,49.8341,8.9420,5000,10000,1.0000309,197.1,198.6,48.0,,,,
VA_6735,Wiebelskirchen,6,49.3721,7.1768,5000,10000,1.0000389,248.4,250.0,48.4,,,,
VA_6737,Wiederitzsch,-1,51.3903,12.3696,5000,10000,1.0000188,120.3,122.2,43.9,,,,
VA_6738,Wiednitz,-3,51.3943,14.0408,5000,10000,1.0000207,132.4,135.0,42.7,,,,
VA_6740,Schwalmstadt-Wiera,6,50.8832,9.1371,5000,10000,1.0000371,236.7,236.3,47.6,,,,
VA_6741,Wieren,6,52.8945,10.6573,5000,10000,1.0000087,55.7,56.8,41.1,,,,
VA_6743,Wiesau (Oberpf),5,49.9121,12.1925,5000,10000,1.0000789,503.6,506.1,46.8,,,,
VA_6744,Wiesbaden Hbf,2,50.0722,8.2449,5000,10000,1.0000172,109.6,110.4,48.1,-1.9,2.3,-0.1,0.5
VA_6745,Wiesbaden Ost,4,50.0422,8.2569,5000,10000,1.0000147,93.5,94.3,48.1,,,,
VA_6746,Wiesbaden-Biebrich,6,50.0502,8.2369,5000,10000,1.0000152,97.2,98.0,48.1,,,,
VA_6747,Wiesbaden-Erbenheim,6,50.0552,8.2959,5000,10000,1.0000222,141.5,142.3,48.1,,,,
VA_6748,Wiesbaden-Igstadt,6,50.0842,8.3269,5000,10000,1.0000319,203.3,204.1,48.1,,,,
VA_6749,Wiesbaden-Schierstein,6,50.0492,8.1959,5000,10000,1.0000154,98.4,99.1,48.2,,,,
VA_6750,Wiesebach,-1,50.9462,12.5706,5000,10000,1.0000356,227.0,228.9,45.1,,,,
VA_6751,Wiesenau,6,52.2324,14.5859,5000,10000,1.0000053,34.0,38.0,39.0,,,,
VA_6752,Wiesenburg (Mark),6,52.1004,12.4326,5000,10000,1.0000231,147.6,149.9,41.7,,,,
VA_6753,Wiesenburg (Sachs),-4,50.6542,12.5686,5000,10000,1.0000448,286.1,288.1,45.7,,,,
VA_6754,Wiesenfeld,-4,51.0093,8.7500,5000,10000,1.0000498,317.5,316.5,47.9,,,,
VA_6755,Wiesenfeld (b Coburg),6,50.3032,10.9133,5000,10000,1.0000475,303.0,304.9,46.7,,,,
VA_6756,Wiesental,6,49.2261,8.5030,5000,10000,1.0000161,102.9,106.0,47.6,,,,
VA_6757,Wiesenthau,7,49.7151,11.1283,5000,10000,1.0000424,270.3,273.5,46.6,,,,
VA_6759,Wiesloch-Walldorf,3,49.2921,8.6650,5000,10000,1.0000169,107.7,110.4,47.9,-1.6,2.0,-0.0,0.4
VA_6761,Wiesthal,5,50.0181,9.4421,5000,10000,1.0000378,240.9,242.2,48.0,,,,
VA_6762,Wilchingen-Hallau,0,47.6799,8.4649,5000,10000,1.0000638,407.3,412.4,48.4,,,,
VA_6763,Wildau,5,52.3214,13.6358,5000,10000,1.0000054,34.6,38.1,39.6,,,,
VA_6765,Wildberg (Wuertt),6,48.6260,8.7440,5000,10000,1.0000578,368.8,371.8,48.9,,,,
VA_6766,Wildeshausen,6,52.8995,8.4320,5000,10000,1.0000040,25.3,25.9,41.3,,,,
VA_6768,Marienheide,6,51.0823,7.5328,5000,10000,1.0000554,353.8,352.8,47.5,,,,
VA_6769,Wilferdingen-Singen,5,48.9550,8.5730,5000,10000,1.0000239,152.5,155.2,48.5,,,,
VA_6770,Wilgartswiesen,6,49.2101,7.8849,5000,10000,1.0000367,234.0,236.0,48.6,,,,
VA_6771,Wilhelmshagen,5,52.4404,13.7238,5000,10000,1.0000057,36.1,39.8,39.1,,,,
VA_6772,Wilhelmshaven,4,53.5205,8.1159,5000,10000,1.0000003,1.7,1.8,40.0,,,,
VA_6773,Wilhelmshorst,5,52.3324,13.0687,5000,10000,1.0000058,37.3,40.2,40.4,,,,
VA_6775,Wilhermsdorf,6,49.4841,10.7263,5000,10000,1.0000491,313.5,316.7,47.2,,,,
VA_6776,Wilischthal,-4,50.7262,13.0586,5000,10000,1.0000532,339.6,341.8,45.0,,,,
VA_6777,Wilkau-Hasslau,-4,50.6762,12.5156,5000,10000,1.0000443,282.5,284.4,45.7,,,,
VA_6778,Willingen,-4,51.2943,8.6050,5000,10000,1.0000917,585.0,583.5,47.7,,,,
VA_6779,Willmenrod,7,50.5402,7.9869,5000,10000,1.0000493,314.8,314.3,48.3,,,,
VA_6780,Willmering,7,49.2480,12.6716,5000,10000,1.0000582,371.3,375.4,46.5,,,,
VA_6781,Cottbus-Willmersdorf Nord,6,51.8083,14.3789,5000,10000,1.0000097,61.6,65.1,40.7,,,,
VA_6782,Willsbach,6,49.1430,9.3601,5000,10000,1.0000320,204.0,206.5,48.5,,,,
VA_6783,Wilmersdorf (b Angermuende),6,53.1135,13.8938,5000,10000,1.0000095,60.6,64.1,37.4,,,,
VA_6785,Wilsenroth,6,50.5322,8.0339,5000,10000,1.0000429,273.7,273.2,48.3,,,,
VA_6786,Wilster,5,53.9276,9.3841,5000,10000,1.0000000,-0.1,-0.5,39.4,,,,
VA_6787,Wilthen,6,51.0942,14.3939,5000,10000,1.0000463,295.7,298.5,43.2,,,,
VA_6788,Wiltingen (Saar),6,49.6641,6.5907,5000,10000,1.0000223,142.0,143.0,48.1,,,,
VA_6790,Wincheringen,6,49.6101,6.4077,5000,10000,1.0000221,141.2,142.5,47.9,,,,
VA_6791,Nidderau-Windecken,6,50.2262,8.8770,5000,10000,1.0000187,119.0,119.8,47.9,,,,
VA_6792,Windelsbleiche,6,51.9584,8.5320,5000,10000,1.0000190,121.3,121.0,44.7,,,,
VA_6793,Winden (Pfalz),4,49.0960,8.1229,5000,10000,1.0000217,138.4,141.5,47.8,,,,
VA_6794,Windischeschenbach,6,49.7961,12.1665,5000,10000,1.0000664,423.6,426.3,46.9,,,,
VA_6795,Windsbach,7,49.2511,10.8273,5000,10000,1.0000606,386.6,390.4,47.0,,,,
VA_6797,Wingerode,7,51.3913,10.2422,5000,10000,1.0000475,303.1,303.3,45.9,,,,
VA_6798,Wingst,6,53.7466,9.0991,5000,10000,0.9999999,-0.3,-0.2,39.4,,,,
VA_6799,Winkelhaid,6,49.3941,11.3024,5000,10000,1.0000667,425.3,429.4,46.5,,,,
VA_6801,Winnenden,3,48.8810,9.3931,5000,10000,1.0000440,280.9,284.2,48.2,1.8,2.9,0.2,0.6
VA_6802,Winningen (Mosel),6,50.3162,7.5238,5000,10000,1.0000108,69.2,69.3,48.0,,,,
VA_6803,Winninghausen,6,52.3244,9.4371,5000,10000,1.0000140,89.3,89.7,43.2,,,,
VA_6804,Winnweiler,6,49.5721,7.8569,5000,10000,1.0000373,237.8,239.0,48.6,,,,
VA_6805,Winsen (Luhe),4,53.3555,10.2093,5000,10000,1.0000009,5.8,6.3,40.3,,,,
VA_6806,Winterbach (b Schorndorf),4,48.7990,9.4821,5000,10000,1.0000381,243.2,246.8,48.1,,,,
VA_6807,Winterberg (Westf),6,51.2003,8.5330,5000,10000,1.0001029,657.0,655.4,48.0,,,,
VA_6808,Winterhausen,6,49.7091,10.0132,5000,10000,1.0000295,188.0,189.9,48.0,,,,
VA_6809,Wintermoor,7,53.1875,9.8302,5000,10000,1.0000095,60.5,61.3,40.5,,,,
VA_6811,Wintzingerode,-1,51.4423,10.3323,5000,10000,1.0000432,275.5,275.6,45.8,,,,
VA_6812,Wipperdorf,6,51.4543,10.6623,5000,10000,1.0000344,219.7,219.8,45.8,,,,
VA_6815,Wippra,7,51.5783,11.2834,5000,10000,1.0000391,249.6,249.9,45.3,,,,
VA_6816,Wirges,7,50.4692,7.7859,5000,10000,1.0000446,284.4,284.2,48.1,,,,
VA_6817,Wirtheim,6,50.2272,9.2601,5000,10000,1.0000210,134.1,134.9,48.0,,,,
VA_6818,Wismar,5,53.8986,11.4705,5000,10000,1.0000007,4.4,4.2,39.3,,,,
VA_6819,Wissen (Sieg),5,50.7842,7.7409,5000,10000,1.0000247,157.9,157.2,47.9,,,,
VA_6820,Wissingen,6,52.2594,8.2059,5000,10000,1.0000116,74.4,74.0,43.9,,,,
VA_6821,Wittbraeucke,7,51.4213,7.4468,5000,10000,1.0000239,152.8,152.1,46.2,,,,
VA_6822,Witten Hbf,3,51.4373,7.3298,5000,10000,1.0000144,92.2,91.6,46.0,1.9,2.9,0.1,0.7
VA_6823,Witten-Annen Nord,6,51.4493,7.3758,5000,10000,1.0000174,111.2,110.6,46.0,,,,
VA_6824,Wittenau (Wilhelmsruher Damm),4,52.5984,13.3357,5000,10000,1.0000071,45.0,48.3,39.2,,,,
VA_6825,Wittenberge,3,53.0045,11.7645,5000,10000,1.0000036,23.2,24.4,40.4,0.6,0.9,0.0,0.2
VA_6827,Wittenhagen,6,54.1856,13.0577,5000,10000,1.0000038,24.1,25.1,36.9,,,,
VA_6828,Alfter-Witterschlick,6,50.6912,7.0268,5000,10000,1.0000202,129.0,129.0,47.1,,,,
VA_6829,Wittgensdorf Mitte,6,50.8752,12.8716,5000,10000,1.0000514,328.0,330.1,44.9,,,,
VA_6830,Wittgensdorf ob Bf,7,50.8842,12.8426,5000,10000,1.0000553,352.9,354.9,44.9,,,,
VA_6831,Wittgensdorf unt Bf,-1,50.8912,12.8926,5000,10000,1.0000428,273.4,275.5,44.8,,,,
VA_6832,Wittighausen,6,49.6191,9.8472,5000,10000,1.0000378,241.2,243.1,48.2,,,,
VA_6833,Wittingen,6,52.7284,10.7243,5000,10000,1.0000121,77.2,78.2,41.5,,,,
VA_6834,Wittlich Hbf,4,49.9741,6.9447,5000,10000,1.0000244,155.7,156.1,48.3,,,,
VA_6836,Wittmund,7,53.5816,7.7899,5000,10000,1.0000004,2.6,2.5,39.9,,,,
VA_6837,Wittstock (Dosse),6,53.1625,12.4806,5000,10000,1.0000101,64.3,65.4,40.0,,,,
